 0.700000000E+03, 0.689550000E+03, 0.678000000E+03
 0.678000000E+03, 0.689550000E+03, 0.678000000E+03
 0.414000000E+03, 0.414000000E+03, 0.436000000E+03
 0.220000000E+03, 0.198000000E+03, 0.198000000E+03
 0.322254033E+03, 0.330000000E+03, 0.330000000E+03
 0.330000000E+03, 0.330000000E+03, 0.320750807E+03
 0.414000000E+03, 0.392000000E+03, 0.392000000E+03
 0.376519101E+03, 0.377670628E+03, 0.372924876E+03
 0.330000000E+03, 0.326600968E+03, 0.322254033E+03
 0.330000000E+03, 0.326600968E+03, 0.330000000E+03
 0.376519101E+03, 0.370000000E+03, 0.370000000E+03
 0.376519101E+03, 0.372924876E+03, 0.370000000E+03
 0.000000000E+00, 0.880000000E+01, 0.000000000E+00
 0.590000000E+03, 0.612000000E+03, 0.590000000E+03
 0.634000000E+03, 0.656000000E+03, 0.634000000E+03
 0.154000000E+03, 0.132000000E+03, 0.132000000E+03
 0.480000000E+03, 0.458000000E+03, 0.480000000E+03
 0.436000000E+03, 0.436000000E+03, 0.458000000E+03
 0.634000000E+03, 0.656000000E+03, 0.656000000E+03
 0.436000000E+03, 0.458000000E+03, 0.458000000E+03
 0.370000000E+03, 0.392000000E+03, 0.376519101E+03
 0.392000000E+03, 0.414000000E+03, 0.414000000E+03
 0.546000000E+03, 0.546000000E+03, 0.568000000E+03
 0.320750807E+03, 0.308000000E+03, 0.308000000E+03
 0.502000000E+03, 0.480000000E+03, 0.480000000E+03
 0.612000000E+03, 0.623504023E+03, 0.600872338E+03
 0.000000000E+00, 0.347467324E+02, 0.000000000E+00
 0.877407930E+02, 0.000000000E+00, 0.000000000E+00
 0.205142281E+03, 0.222018078E+03, 0.298798815E+03
 0.414000000E+03, 0.419051250E+03, 0.397244430E+03
 0.613618449E+03, 0.700000000E+03, 0.700000000E+03
 0.656000000E+03, 0.677070231E+03, 0.647888232E+03
 0.516468209E+02, 0.235477898E+02, 0.440000000E+02
 0.459507366E+03, 0.527060002E+03, 0.416632553E+03
 0.348258615E+03, 0.336962445E+03, 0.340735494E+03
 0.556525760E+03, 0.634591283E+03, 0.625663365E+03
 0.445627613E+03, 0.428597933E+03, 0.466419361E+03
 0.117007004E+03, 0.537629787E+02, 0.816454262E+02
 0.356770710E+02, 0.488385409E+02, 0.231873817E+02
 0.674776781E+03, 0.645923976E+03, 0.662172641E+03
 0.700000000E+03, 0.674776781E+03, 0.700000000E+03
 0.639351075E+03, 0.586007500E+03, 0.575367390E+03
 0.199388420E+03, 0.194180165E+03, 0.215169796E+03
 0.116666667E+03, 0.877407930E+02, 0.205142281E+03
 0.781750040E+02, 0.102051920E+03, 0.100700399E+03
 0.511798258E+03, 0.488228795E+03, 0.502000000E+03
 0.700000000E+03, 0.660176361E+03, 0.667682267E+03
 0.350000000E+03, 0.314234542E+03, 0.416632553E+03
 0.230836777E+03, 0.264162333E+03, 0.222399132E+03
 0.466419361E+03, 0.482293724E+03, 0.445627613E+03
 0.522146566E+03, 0.534580926E+03, 0.545452658E+03
 0.404008299E+02, 0.000000000E+00, 0.000000000E+00
 0.509678057E+03, 0.473494158E+03, 0.494411395E+03
 0.566249258E+03, 0.587804351E+03, 0.596082034E+03
 0.564726189E+03, 0.611804009E+03, 0.597782844E+03
 0.657817427E+03, 0.700000000E+03, 0.651833451E+03
 0.556796023E+03, 0.568097227E+03, 0.545452658E+03
 0.596082034E+03, 0.585666060E+03, 0.566249258E+03
 0.366879252E+03, 0.298798815E+03, 0.294185067E+03
 0.199506555E+03, 0.146507319E+03, 0.117007004E+03
 0.208115418E+03, 0.269672661E+03, 0.199506555E+03
 0.356770710E+02, 0.516468209E+02, 0.638117542E+02
 0.538580813E+03, 0.575367390E+03, 0.502057698E+03
 0.314234542E+03, 0.298798815E+03, 0.382326742E+03
 0.525368494E+03, 0.458118545E+03, 0.502057698E+03
 0.700000000E+03, 0.625663365E+03, 0.700000000E+03
 0.467540835E+02, 0.578216347E+02, 0.000000000E+00
 0.222018078E+03, 0.294185067E+03, 0.298798815E+03
 0.428597933E+03, 0.451715818E+03, 0.466419361E+03
 0.575367390E+03, 0.525368494E+03, 0.502057698E+03
 0.402141455E+03, 0.382515574E+03, 0.381230914E+03
 0.616638647E+03, 0.587804351E+03, 0.610255492E+03
 0.597782844E+03, 0.538580813E+03, 0.564726189E+03
 0.222018078E+03, 0.205142281E+03, 0.137528808E+03
 0.215169796E+03, 0.224465820E+03, 0.239820154E+03
 0.000000000E+00, 0.000000000E+00, 0.231873817E+02
 0.235477898E+02, 0.000000000E+00, 0.000000000E+00
 0.466666667E+03, 0.416632553E+03, 0.527060002E+03
 0.350000000E+03, 0.416632553E+03, 0.466666667E+03
 0.477408007E+03, 0.538580813E+03, 0.502057698E+03
 0.586007500E+03, 0.634591283E+03, 0.556525760E+03
 0.634591283E+03, 0.700000000E+03, 0.625663365E+03
 0.529046811E+03, 0.613618449E+03, 0.527060002E+03
 0.700000000E+03, 0.625028104E+03, 0.613618449E+03
 0.511798258E+03, 0.524000000E+03, 0.534580926E+03
 0.575367390E+03, 0.586007500E+03, 0.525368494E+03
 0.529046811E+03, 0.561765317E+03, 0.602264335E+03
 0.148119426E+03, 0.116318331E+03, 0.980580758E+02
 0.479001621E+03, 0.458118545E+03, 0.525368494E+03
 0.502057698E+03, 0.458118545E+03, 0.438134859E+03
 0.643596426E+03, 0.575367390E+03, 0.597782844E+03
 0.660176361E+03, 0.700000000E+03, 0.658939843E+03
 0.651833451E+03, 0.700000000E+03, 0.643596426E+03
 0.700000000E+03, 0.643596426E+03, 0.700000000E+03
 0.639351075E+03, 0.643596426E+03, 0.700000000E+03
 0.575367390E+03, 0.538580813E+03, 0.597782844E+03
 0.176656264E+03, 0.196546769E+03, 0.155413857E+03
 0.518141133E+03, 0.477408007E+03, 0.482293724E+03
 0.503439541E+03, 0.543162790E+03, 0.518141133E+03
 0.295958869E+03, 0.255505884E+03, 0.289409463E+03
 0.355134599E+03, 0.409374019E+03, 0.425465145E+03
 0.466419361E+03, 0.451715818E+03, 0.487597841E+03
 0.473494158E+03, 0.487597841E+03, 0.451715818E+03
 0.264162333E+03, 0.295958869E+03, 0.307340335E+03
 0.295958869E+03, 0.289409463E+03, 0.322873893E+03
 0.566249258E+03, 0.585666060E+03, 0.547224510E+03
 0.132000000E+03, 0.122289590E+03, 0.110000000E+03
 0.202086123E+03, 0.224465820E+03, 0.215169796E+03
 0.488385409E+02, 0.638117542E+02, 0.781750040E+02
 0.471731317E+03, 0.497464074E+03, 0.481096822E+03
 0.677070231E+03, 0.662172641E+03, 0.647888232E+03
 0.658939843E+03, 0.700000000E+03, 0.657817427E+03
 0.166978019E+03, 0.154000000E+03, 0.176000000E+03
 0.889080200E+02, 0.781750040E+02, 0.638117542E+02
 0.341894478E+03, 0.353543545E+03, 0.325138951E+03
 0.352331611E+03, 0.341894478E+03, 0.336962445E+03
 0.340735494E+03, 0.342000000E+03, 0.346000000E+03
 0.381230914E+03, 0.397244430E+03, 0.402141455E+03
 0.503439541E+03, 0.482293724E+03, 0.466419361E+03
 0.438206483E+03, 0.460545762E+03, 0.473494158E+03
 0.381230914E+03, 0.377110265E+03, 0.397244430E+03
 0.346000000E+03, 0.348258615E+03, 0.340735494E+03
 0.634534400E+03, 0.616638647E+03, 0.610255492E+03
 0.527060002E+03, 0.459507366E+03, 0.529046811E+03
 0.000000000E+00, 0.467540835E+02, 0.000000000E+00
 0.578216347E+02, 0.980580758E+02, 0.116318331E+03
 0.000000000E+00, 0.000000000E+00, 0.578216347E+02
 0.176000000E+03, 0.188634143E+03, 0.166978019E+03
 0.248017430E+03, 0.271777663E+03, 0.264119056E+03
 0.122289590E+03, 0.996230348E+02, 0.110000000E+03
 0.611804009E+03, 0.651833451E+03, 0.597782844E+03
 0.585666060E+03, 0.614512606E+03, 0.565562356E+03
 0.498024467E+03, 0.529046811E+03, 0.443297192E+03
 0.651833451E+03, 0.643596426E+03, 0.597782844E+03
 0.677070231E+03, 0.700000000E+03, 0.662172641E+03
 0.596082034E+03, 0.625216483E+03, 0.585666060E+03
 0.625216483E+03, 0.596082034E+03, 0.616638647E+03
 0.565562356E+03, 0.547224510E+03, 0.585666060E+03
 0.583333333E+03, 0.527060002E+03, 0.625028104E+03
 0.662172641E+03, 0.645923976E+03, 0.634534400E+03
 0.545452658E+03, 0.557145204E+03, 0.533001786E+03
 0.546000000E+03, 0.556796023E+03, 0.534580926E+03
 0.616638647E+03, 0.596082034E+03, 0.587804351E+03
 0.522146566E+03, 0.497464074E+03, 0.511798258E+03
 0.341894478E+03, 0.325138951E+03, 0.320727370E+03
 0.320727370E+03, 0.336962445E+03, 0.341894478E+03
 0.325138951E+03, 0.298694926E+03, 0.320727370E+03
 0.256104668E+03, 0.248017430E+03, 0.233008151E+03
 0.224465820E+03, 0.210489417E+03, 0.233008151E+03
 0.102051920E+03, 0.112094879E+03, 0.123492690E+03
 0.100700399E+03, 0.102051920E+03, 0.123492690E+03
 0.298694926E+03, 0.325138951E+03, 0.306479212E+03
 0.365611198E+03, 0.417603095E+03, 0.378024393E+03
 0.000000000E+00, 0.601815334E+02, 0.877407930E+02
 0.425405562E+03, 0.460545762E+03, 0.438206483E+03
 0.353543545E+03, 0.362947241E+03, 0.382515574E+03
 0.155413857E+03, 0.137425225E+03, 0.176656264E+03
 0.322873893E+03, 0.289409463E+03, 0.313593907E+03
 0.329356329E+03, 0.353543545E+03, 0.347849413E+03
 0.224465820E+03, 0.202086123E+03, 0.210489417E+03
 0.242000000E+03, 0.256104668E+03, 0.233008151E+03
 0.224465820E+03, 0.233008151E+03, 0.248017430E+03
 0.198000000E+03, 0.188634143E+03, 0.176000000E+03
 0.113526183E+03, 0.155413857E+03, 0.129223128E+03
 0.286603695E+03, 0.285487464E+03, 0.306479212E+03
 0.677070231E+03, 0.700000000E+03, 0.700000000E+03
 0.530872614E+03, 0.566249258E+03, 0.547224510E+03
 0.533001786E+03, 0.530872614E+03, 0.509782688E+03
 0.325138951E+03, 0.353543545E+03, 0.329356329E+03
 0.239820154E+03, 0.224465820E+03, 0.248017430E+03
 0.231201143E+03, 0.215510887E+03, 0.199388420E+03
 0.239820154E+03, 0.248017430E+03, 0.264119056E+03
 0.308000000E+03, 0.302229311E+03, 0.286000000E+03
 0.000000000E+00, 0.000000000E+00, 0.235477898E+02
 0.350000000E+03, 0.348258615E+03, 0.346000000E+03
 0.333365592E+03, 0.340735494E+03, 0.336962445E+03
 0.294185067E+03, 0.288766119E+03, 0.355134599E+03
 0.340735494E+03, 0.333365592E+03, 0.338000000E+03
 0.443297192E+03, 0.459507366E+03, 0.382326742E+03
 0.233333333E+03, 0.314234542E+03, 0.350000000E+03
 0.314234542E+03, 0.382326742E+03, 0.416632553E+03
 0.205142281E+03, 0.877407930E+02, 0.137528808E+03
 0.477408007E+03, 0.445627613E+03, 0.482293724E+03
 0.378024393E+03, 0.417603095E+03, 0.438134859E+03
 0.545452658E+03, 0.568097227E+03, 0.557145204E+03
 0.488385409E+02, 0.627490639E+02, 0.284298656E+02
 0.313709619E+03, 0.355537978E+03, 0.365611198E+03
 0.578216347E+02, 0.467540835E+02, 0.980580758E+02
 0.980580758E+02, 0.842439607E+02, 0.129223128E+03
 0.488228795E+03, 0.497464074E+03, 0.471731317E+03
 0.583333333E+03, 0.466666667E+03, 0.527060002E+03
 0.343335002E+03, 0.331310411E+03, 0.393615823E+03
 0.343335002E+03, 0.393615823E+03, 0.409374019E+03
 0.634591283E+03, 0.700000000E+03, 0.700000000E+03
 0.639351075E+03, 0.700000000E+03, 0.700000000E+03
 0.639351075E+03, 0.575367390E+03, 0.643596426E+03
 0.639351075E+03, 0.634591283E+03, 0.586007500E+03
 0.556525760E+03, 0.498024467E+03, 0.479001621E+03
 0.146507319E+03, 0.947878670E+02, 0.691772444E+02
 0.263200840E+03, 0.313709619E+03, 0.320597748E+03
 0.208115418E+03, 0.164639154E+03, 0.203389641E+03
 0.585666060E+03, 0.625216483E+03, 0.614512606E+03
 0.700000000E+03, 0.700000000E+03, 0.651833451E+03
 0.583471156E+03, 0.565562356E+03, 0.614512606E+03
 0.625216483E+03, 0.660176361E+03, 0.614512606E+03
 0.175977267E+03, 0.129223128E+03, 0.155413857E+03
 0.199506555E+03, 0.147954581E+03, 0.208115418E+03
 0.196546769E+03, 0.230836777E+03, 0.222399132E+03
 0.261206824E+03, 0.239820154E+03, 0.264119056E+03
 0.487597841E+03, 0.473494158E+03, 0.509678057E+03
 0.210489417E+03, 0.188634143E+03, 0.198000000E+03
 0.565562356E+03, 0.525318712E+03, 0.547224510E+03
 0.487597841E+03, 0.509678057E+03, 0.525318712E+03
 0.419051250E+03, 0.414000000E+03, 0.436000000E+03
 0.347849413E+03, 0.313593907E+03, 0.329356329E+03
 0.356770710E+02, 0.000000000E+00, 0.235477898E+02
 0.488385409E+02, 0.356770710E+02, 0.638117542E+02
 0.000000000E+00, 0.284298656E+02, 0.000000000E+00
 0.239820154E+03, 0.231201143E+03, 0.215169796E+03
 0.230836777E+03, 0.196546769E+03, 0.215510887E+03
 0.215169796E+03, 0.231201143E+03, 0.199388420E+03
 0.578645326E+03, 0.568000000E+03, 0.590000000E+03
 0.647888232E+03, 0.634000000E+03, 0.656000000E+03
 0.330000000E+03, 0.321773412E+03, 0.308000000E+03
 0.354000000E+03, 0.348258615E+03, 0.350000000E+03
 0.341894478E+03, 0.362947241E+03, 0.353543545E+03
 0.366665978E+03, 0.358254297E+03, 0.362000000E+03
 0.382515574E+03, 0.362947241E+03, 0.381230914E+03
 0.366380625E+03, 0.377110265E+03, 0.381230914E+03
 0.352331611E+03, 0.336962445E+03, 0.348258615E+03
 0.338000000E+03, 0.333365592E+03, 0.334000000E+03
 0.117007004E+03, 0.816454262E+02, 0.147954581E+03
 0.537629787E+02, 0.000000000E+00, 0.816454262E+02
 0.614512606E+03, 0.658939843E+03, 0.623720609E+03
 0.623720609E+03, 0.657817427E+03, 0.611804009E+03
 0.613618449E+03, 0.529046811E+03, 0.602264335E+03
 0.700000000E+03, 0.625028104E+03, 0.700000000E+03
 0.329356329E+03, 0.306479212E+03, 0.325138951E+03
 0.271777663E+03, 0.248017430E+03, 0.256104668E+03
 0.271777663E+03, 0.298694926E+03, 0.285487464E+03
 0.677070231E+03, 0.656000000E+03, 0.678000000E+03
 0.358254297E+03, 0.358000000E+03, 0.362000000E+03
 0.377110265E+03, 0.392000000E+03, 0.397244430E+03
 0.662172641E+03, 0.700000000E+03, 0.674776781E+03
 0.416171832E+03, 0.438206483E+03, 0.451715818E+03
 0.322873893E+03, 0.347849413E+03, 0.354985370E+03
 0.416171832E+03, 0.403665033E+03, 0.438206483E+03
 0.355537978E+03, 0.307340335E+03, 0.335367753E+03
 0.547224510E+03, 0.525318712E+03, 0.509678057E+03
 0.144839741E+03, 0.154000000E+03, 0.166978019E+03
 0.487597841E+03, 0.503439541E+03, 0.466419361E+03
 0.547224510E+03, 0.509678057E+03, 0.530872614E+03
 0.356770710E+02, 0.231873817E+02, 0.000000000E+00
 0.329356329E+03, 0.313593907E+03, 0.306479212E+03
 0.286603695E+03, 0.306479212E+03, 0.313593907E+03
 0.356770710E+02, 0.235477898E+02, 0.516468209E+02
 0.220000000E+02, 0.440000000E+02, 0.235477898E+02
 0.647888232E+03, 0.623504023E+03, 0.634000000E+03
 0.362000000E+03, 0.366000000E+03, 0.366665978E+03
 0.397244430E+03, 0.392000000E+03, 0.414000000E+03
 0.366665978E+03, 0.370000000E+03, 0.377110265E+03
 0.348258615E+03, 0.358254297E+03, 0.352331611E+03
 0.428597933E+03, 0.416171832E+03, 0.451715818E+03
 0.691772444E+02, 0.000000000E+00, 0.000000000E+00
 0.314234542E+03, 0.233333333E+03, 0.205142281E+03
 0.154627919E+03, 0.222018078E+03, 0.137528808E+03
 0.537629787E+02, 0.117007004E+03, 0.691772444E+02
 0.366879252E+03, 0.294185067E+03, 0.355134599E+03
 0.000000000E+00, 0.000000000E+00, 0.947878670E+02
 0.000000000E+00, 0.537629787E+02, 0.691772444E+02
 0.147954581E+03, 0.164639154E+03, 0.208115418E+03
 0.331310411E+03, 0.343335002E+03, 0.277060005E+03
 0.700000000E+03, 0.700000000E+03, 0.657817427E+03
 0.565562356E+03, 0.543162790E+03, 0.525318712E+03
 0.215510887E+03, 0.196546769E+03, 0.176656264E+03
 0.222399132E+03, 0.262803959E+03, 0.203389641E+03
 0.255505884E+03, 0.231201143E+03, 0.261206824E+03
 0.262803959E+03, 0.263200840E+03, 0.203389641E+03
 0.148119426E+03, 0.980580758E+02, 0.129223128E+03
 0.295958869E+03, 0.264162333E+03, 0.255505884E+03
 0.289409463E+03, 0.255505884E+03, 0.261206824E+03
 0.634534400E+03, 0.647888232E+03, 0.662172641E+03
 0.220000000E+03, 0.210489417E+03, 0.198000000E+03
